source1_entity_id,missed_target_id,reason,country_mismatch,beyond_rank_cut,postings_budget_dropped
S1-821486720,S2-460625418,no_shared_term,False,False,False
S1-299822114,S3-669463857,beyond_rank_cut,False,True,False
S1-748576155,S2-915431594,beyond_rank_cut,False,True,False
S1-577042231,S2-754693493,beyond_rank_cut,False,True,False
S1-716997274,S3-500668920,no_shared_term,False,False,False
S1-477829422,S3-865012219,beyond_rank_cut,False,True,False
S1-171189133,S2-182739519,beyond_rank_cut,False,True,False
S1-602892492,S3-263518705,beyond_rank_cut,False,True,False
S1-259237362,S3-404423908,beyond_rank_cut,False,True,False
S1-98952823,S3-185611686,no_shared_term,False,False,False
S1-32135175,S3-22336567,beyond_rank_cut,False,True,False
S1-266295969,S2-918322431,no_shared_term,False,False,False
S1-349888309,S2-219428568,no_shared_term,False,False,False
S1-349888309,S3-31881351,no_shared_term,False,False,False
S1-349888309,S3-992860018,no_shared_term,False,False,False
S1-519553112,S2-349727827,no_shared_term,False,False,False
S1-18448778,S2-396823520,no_shared_term,False,False,False
S1-911273723,S2-656508792,no_shared_term,False,False,False
S1-607897080,S2-70900740,no_shared_term,False,False,False
S1-607897080,S3-727595713,no_shared_term,False,False,False
S1-799868837,S3-867604705,beyond_rank_cut,False,True,False
S1-517161234,S3-604650564,no_shared_term,False,False,False
S1-293079859,S2-687314275,no_shared_term,False,False,False
S1-293079859,S2-723846860,no_shared_term,False,False,False
S1-475343603,S2-623236217,no_shared_term,False,False,False
S1-239130146,S2-521022444,beyond_rank_cut,False,True,False
S1-407386184,S2-73213513,no_shared_term,False,False,False
S1-105314611,S2-109861122,beyond_rank_cut,False,True,False
S1-439054518,S2-539805157,beyond_rank_cut,False,True,False
S1-170932571,S2-345089273,beyond_rank_cut,False,True,False
S1-170932571,S2-689588827,no_shared_term,False,False,False
S1-170932571,S3-467062230,no_shared_term,False,False,False
S1-220246393,S2-752226569,beyond_rank_cut,False,True,False
S1-220246393,S3-497104657,beyond_rank_cut,False,True,False
S1-203595424,S2-810478156,beyond_rank_cut,False,True,False
S1-797718355,S2-854832776,beyond_rank_cut,False,True,False
S1-419579819,S3-699764691,beyond_rank_cut,False,True,False
S1-563258369,S2-740833603,beyond_rank_cut,False,True,False
S1-563258369,S3-768919725,beyond_rank_cut,False,True,False
S1-563258369,S3-957513229,beyond_rank_cut,False,True,False
S1-911868654,S3-212576326,beyond_rank_cut,False,True,False
S1-616191091,S3-252383754,beyond_rank_cut,False,True,False
S1-823463881,S3-564334022,beyond_rank_cut,False,True,False
S1-385981302,S2-975667307,no_shared_term,False,False,False
S1-357629974,S2-105818341,beyond_rank_cut,False,True,False
S1-976499304,S3-844435730,beyond_rank_cut,False,True,False
S1-415945737,S2-768932289,beyond_rank_cut,False,True,False
S1-949283162,S3-905923318,beyond_rank_cut,False,True,False
S1-690476911,S2-448652212,no_shared_term,False,False,False
S1-690476911,S2-598211719,no_shared_term,False,False,False
S1-690476911,S3-979044552,beyond_rank_cut,False,True,False
S1-455850481,S2-753468824,no_shared_term,False,False,False
S1-455850481,S2-84428533,no_shared_term,False,False,False
S1-772490540,S3-669947966,beyond_rank_cut,False,True,False
S1-31545315,S2-589157402,beyond_rank_cut,False,True,False
S1-177075198,S3-910910816,beyond_rank_cut,False,True,False
S1-950309530,S3-688675449,beyond_rank_cut,False,True,False
S1-322473272,S2-429708657,no_shared_term,False,False,False
S1-506729740,S3-685031048,beyond_rank_cut,False,True,False
S1-79346985,S2-793834286,no_shared_term,False,False,False
S1-79346985,S3-362427295,no_shared_term,False,False,False
S1-481540986,S2-609460795,beyond_rank_cut,False,True,False
S1-395484310,S3-973082639,beyond_rank_cut,False,True,False
S1-11013808,S3-162330118,beyond_rank_cut,False,True,False
S1-11013808,S3-886975074,beyond_rank_cut,False,True,False
S1-11013808,S3-98460671,beyond_rank_cut,False,True,False
S1-390900690,S3-441167746,beyond_rank_cut,False,True,False
S1-620787839,S3-105063195,beyond_rank_cut,False,True,False
S1-185223218,S3-776455976,no_shared_term,False,False,False
S1-574617763,S2-209170608,beyond_rank_cut,False,True,False
S1-553373597,S2-308914564,no_shared_term,False,False,False
S1-352813603,S2-869506716,beyond_rank_cut,False,True,False
S1-28304387,S2-65911653,beyond_rank_cut,False,True,False
S1-316161570,S2-867532700,beyond_rank_cut,False,True,False
S1-242046105,S3-903094501,no_shared_term,False,False,False
S1-271123290,S2-913446597,beyond_rank_cut,False,True,False
S1-271123290,S2-983234934,beyond_rank_cut,False,True,False
S1-696684022,S3-768706628,beyond_rank_cut,False,True,False
S1-965119593,S3-221010751,no_shared_term,False,False,False
S1-453866066,S3-380862012,beyond_rank_cut,False,True,False
S1-637005114,S3-74805403,beyond_rank_cut,False,True,False
S1-696081776,S3-227707444,beyond_rank_cut,False,True,False
S1-696081776,S3-574951972,beyond_rank_cut,False,True,False
S1-747221621,S2-192042159,no_shared_term,False,False,False
S1-747221621,S2-442020027,no_shared_term,False,False,False
S1-747221621,S2-992310653,no_shared_term,False,False,False
S1-709383660,S3-569019308,beyond_rank_cut,False,True,False
S1-372845519,S3-100732210,no_shared_term,False,False,False
S1-633142924,S2-637971658,no_shared_term,False,False,False
S1-138038587,S3-950180400,beyond_rank_cut,False,True,False
S1-43329945,S3-119138681,no_shared_term,False,False,False
S1-345255320,S3-137235377,beyond_rank_cut,False,True,False
S1-926374781,S3-214052026,no_shared_term,False,False,False
S1-926374781,S3-508969450,no_shared_term,False,False,False
S1-416118518,S3-34274122,beyond_rank_cut,False,True,False
S1-877599760,S2-925241255,beyond_rank_cut,False,True,False
S1-840538909,S2-14578520,beyond_rank_cut,False,True,False
S1-621539777,S2-808974573,beyond_rank_cut,False,True,False
S1-447936247,S3-473560313,beyond_rank_cut,False,True,False
S1-526286746,S3-935833101,beyond_rank_cut,False,True,False
S1-719072031,S2-488046235,no_shared_term,False,False,False
S1-719072031,S3-256132177,no_shared_term,False,False,False
S1-208881537,S3-713298238,beyond_rank_cut,False,True,False
S1-308349915,S3-832465252,beyond_rank_cut,False,True,False
S1-762091371,S3-819255909,no_shared_term,False,False,False
S1-377499707,S2-578173269,beyond_rank_cut,False,True,False
S1-377499707,S3-465376524,beyond_rank_cut,False,True,False
S1-377499707,S3-927848133,beyond_rank_cut,False,True,False
S1-130105754,S3-237049165,beyond_rank_cut,False,True,False
S1-856668917,S2-712722086,beyond_rank_cut,False,True,False
S1-912146668,S3-74881574,beyond_rank_cut,False,True,False
S1-685613279,S2-271180487,no_shared_term,False,False,False
S1-282776770,S3-499955182,beyond_rank_cut,False,True,False
S1-309804589,S3-697082082,beyond_rank_cut,False,True,False
S1-609898273,S3-129030584,beyond_rank_cut,False,True,False
S1-631861985,S3-482572360,no_shared_term,False,False,False
S1-631861985,S3-724413578,no_shared_term,False,False,False
S1-835033549,S3-368106784,no_shared_term,False,False,False
S1-835033549,S3-525843348,no_shared_term,False,False,False
S1-171232743,S3-590337572,no_shared_term,False,False,False
S1-171232743,S3-636690699,no_shared_term,False,False,False
S1-659531381,S2-607998747,beyond_rank_cut,False,True,False
S1-315140775,S3-206769491,beyond_rank_cut,False,True,False
S1-568535785,S2-760897597,no_shared_term,False,False,False
S1-568535785,S3-140970274,no_shared_term,False,False,False
S1-392165799,S3-700732365,no_shared_term,False,False,False
S1-556242592,S2-143924390,beyond_rank_cut,False,True,False
S1-56119692,S3-65525528,beyond_rank_cut,False,True,False
S1-870386645,S2-559283334,beyond_rank_cut,False,True,False
S1-812267872,S2-164047492,beyond_rank_cut,False,True,False
S1-4047537,S2-884620195,no_shared_term,False,False,False
S1-372338426,S2-997934218,beyond_rank_cut,False,True,False
S1-691079964,S2-171260260,beyond_rank_cut,False,True,False
S1-691079964,S3-305644747,beyond_rank_cut,False,True,False
S1-691079964,S3-821499746,beyond_rank_cut,False,True,False
S1-94480302,S2-611933586,beyond_rank_cut,False,True,False
S1-897663794,S3-313812237,beyond_rank_cut,False,True,False
S1-281898711,S2-775091139,beyond_rank_cut,False,True,False
S1-522586393,S2-212466789,beyond_rank_cut,False,True,False
S1-679087867,S2-507445338,beyond_rank_cut,False,True,False
S1-529247687,S3-909477544,beyond_rank_cut,False,True,False
S1-33383650,S3-725659286,beyond_rank_cut,False,True,False
S1-864473482,S2-391694811,no_shared_term,False,False,False
S1-864473482,S2-744642426,no_shared_term,False,False,False
S1-864473482,S3-147082840,beyond_rank_cut,False,True,False
S1-715530184,S2-854861857,beyond_rank_cut,False,True,False
S1-409513155,S2-518580117,beyond_rank_cut,False,True,False
S1-129531985,S3-920376163,beyond_rank_cut,False,True,False
S1-493179029,S2-706642136,no_shared_term,False,False,False
S1-63708697,S3-749191339,beyond_rank_cut,False,True,False
S1-164977379,S3-969213610,no_shared_term,False,False,False
S1-707591802,S2-157779404,beyond_rank_cut,False,True,False
S1-219112924,S2-190467929,no_shared_term,False,False,False
S1-219112924,S3-211715788,no_shared_term,False,False,False
S1-219112924,S3-262831977,no_shared_term,False,False,False
S1-219112924,S3-308020753,no_shared_term,False,False,False
S1-29801192,S2-955394173,beyond_rank_cut,False,True,False
S1-802562286,S3-656426233,no_shared_term,False,False,False
S1-360474425,S2-989557957,beyond_rank_cut,False,True,False
S1-832637010,S2-357225170,beyond_rank_cut,False,True,False
S1-581486852,S2-846785764,beyond_rank_cut,False,True,False
S1-581486852,S3-284075997,no_shared_term,False,False,False
S1-276252975,S3-764190483,beyond_rank_cut,False,True,False
S1-680330376,S3-211057472,no_shared_term,False,False,False
S1-680330376,S3-652745071,no_shared_term,False,False,False
S1-702345237,S2-431157710,no_shared_term,False,False,False
S1-702345237,S2-846772702,no_shared_term,False,False,False
S1-702345237,S2-940702548,no_shared_term,False,False,False
S1-20983320,S3-613511281,beyond_rank_cut,False,True,False
S1-328030041,S3-638363050,no_shared_term,False,False,False
S1-132561833,S2-854949200,beyond_rank_cut,False,True,False
S1-484417114,S2-365664976,beyond_rank_cut,False,True,False
S1-446432371,S3-927997023,no_shared_term,False,False,False
S1-972552397,S2-441022349,beyond_rank_cut,False,True,False
S1-972552397,S2-919661724,beyond_rank_cut,False,True,False
S1-77843200,S3-41239150,no_shared_term,False,False,False
S1-438747840,S2-329039002,no_shared_term,False,False,False
S1-211521743,S3-461781407,beyond_rank_cut,False,True,False
S1-161146207,S3-194700705,no_shared_term,False,False,False
S1-161146207,S3-704726160,beyond_rank_cut,False,True,False
S1-188726131,S3-37200527,beyond_rank_cut,False,True,False
S1-179917969,S3-532798349,no_shared_term,False,False,False
S1-504026922,S2-144809527,beyond_rank_cut,False,True,False
S1-663474568,S3-914946694,beyond_rank_cut,False,True,False
S1-779061849,S3-670940508,beyond_rank_cut,False,True,False
S1-50753713,S3-18283841,no_shared_term,False,False,False
S1-625179943,S3-923928169,beyond_rank_cut,False,True,False
S1-353221581,S3-740633862,beyond_rank_cut,False,True,False
S1-353221581,S3-86283405,beyond_rank_cut,False,True,False
S1-629184369,S2-742780901,beyond_rank_cut,False,True,False
S1-184946740,S3-26565693,beyond_rank_cut,False,True,False
S1-69069730,S3-587410339,beyond_rank_cut,False,True,False
S1-710400203,S3-371159137,beyond_rank_cut,False,True,False
S1-318260853,S2-203969409,beyond_rank_cut,False,True,False
S1-318260853,S2-854308345,beyond_rank_cut,False,True,False
S1-829596968,S3-68098984,beyond_rank_cut,False,True,False
S1-993540856,S2-350234727,beyond_rank_cut,False,True,False
S1-411573014,S3-783278975,beyond_rank_cut,False,True,False
S1-29173616,S3-492685980,beyond_rank_cut,False,True,False
S1-43705057,S3-37570223,beyond_rank_cut,False,True,False
S1-158758943,S2-322182578,beyond_rank_cut,False,True,False
S1-777612029,S2-426203193,no_shared_term,False,False,False
S1-777612029,S3-169666251,beyond_rank_cut,False,True,False
S1-235716060,S2-785024662,no_shared_term,False,False,False
S1-235716060,S2-819952551,no_shared_term,False,False,False
S1-558504485,S2-24473465,beyond_rank_cut,False,True,False
S1-558504485,S3-848102590,beyond_rank_cut,False,True,False
S1-613101705,S3-790212265,beyond_rank_cut,False,True,False
S1-192442700,S2-648813300,beyond_rank_cut,False,True,False
S1-284120737,S2-999113851,beyond_rank_cut,False,True,False
S1-284120737,S3-375085399,beyond_rank_cut,False,True,False
S1-532122108,S3-170642284,beyond_rank_cut,False,True,False
S1-804431472,S2-264463961,no_shared_term,False,False,False
S1-435182020,S3-325137333,beyond_rank_cut,False,True,False
S1-387349947,S2-430082270,beyond_rank_cut,False,True,False
S1-932902806,S2-39007897,no_shared_term,False,False,False
S1-932902806,S2-949385130,no_shared_term,False,False,False
S1-150603630,S3-473629214,beyond_rank_cut,False,True,False
S1-287673462,S3-117827186,beyond_rank_cut,False,True,False
S1-541174950,S2-522932320,beyond_rank_cut,False,True,False
S1-850367976,S3-368500534,beyond_rank_cut,False,True,False
S1-133588763,S3-978158942,beyond_rank_cut,False,True,False
S1-618112586,S2-27118907,no_shared_term,False,False,False
S1-250872878,S2-442184043,beyond_rank_cut,False,True,False
S1-561865372,S2-630136127,no_shared_term,False,False,False
S1-599479165,S3-93209398,beyond_rank_cut,False,True,False
S1-849263379,S3-224890230,beyond_rank_cut,False,True,False
S1-849263379,S3-455993054,no_shared_term,False,False,False
S1-849263379,S3-803199584,beyond_rank_cut,False,True,False
S1-849263379,S3-881791826,no_shared_term,False,False,False
S1-202790938,S2-510841040,beyond_rank_cut,False,True,False
S1-226632649,S3-516332934,beyond_rank_cut,False,True,False
S1-226632649,S3-759133110,beyond_rank_cut,False,True,False
S1-14748678,S3-19975746,beyond_rank_cut,False,True,False
S1-65626699,S3-882881768,no_shared_term,False,False,False
S1-313700603,S2-386364841,beyond_rank_cut,False,True,False
S1-684690409,S3-330265358,beyond_rank_cut,False,True,False
S1-888264488,S2-89193980,beyond_rank_cut,False,True,False
S1-341187154,S3-265824035,beyond_rank_cut,False,True,False
S1-365819401,S2-16079282,beyond_rank_cut,False,True,False
S1-824418170,S2-292118561,beyond_rank_cut,False,True,False
S1-824418170,S2-413369497,beyond_rank_cut,False,True,False
S1-824418170,S3-37529815,beyond_rank_cut,False,True,False
S1-454993694,S3-556778974,beyond_rank_cut,False,True,False
S1-485270137,S2-571161853,no_shared_term,False,False,False
S1-615695916,S3-49439714,beyond_rank_cut,False,True,False
S1-241026499,S3-912692453,no_shared_term,False,False,False
S1-470452915,S2-45450294,beyond_rank_cut,False,True,False
S1-50311697,S3-908425862,beyond_rank_cut,False,True,False
S1-234297294,S2-328212754,beyond_rank_cut,False,True,False
S1-525476382,S2-504231972,beyond_rank_cut,False,True,False
S1-753933740,S2-583275701,beyond_rank_cut,False,True,False
S1-753933740,S3-648428741,beyond_rank_cut,False,True,False
S1-59980927,S3-732093266,no_shared_term,False,False,False
S1-421437642,S2-715957902,no_shared_term,False,False,False
S1-421437642,S3-635205123,no_shared_term,False,False,False
S1-569789339,S3-760622337,no_shared_term,False,False,False
S1-674090887,S2-996987825,no_shared_term,False,False,False
S1-997619659,S2-768624780,no_shared_term,False,False,False
S1-160650692,S2-264943024,no_shared_term,False,False,False
S1-160650692,S2-420317376,no_shared_term,False,False,False
S1-160650692,S2-449864256,no_shared_term,False,False,False
S1-160650692,S3-581652258,beyond_rank_cut,False,True,False
S1-788832839,S3-270970862,beyond_rank_cut,False,True,False
S1-805568546,S2-337694994,beyond_rank_cut,False,True,False
S1-805568546,S3-584435393,beyond_rank_cut,False,True,False
S1-908179603,S3-849661763,no_shared_term,False,False,False
S1-309427329,S3-777680974,beyond_rank_cut,False,True,False
S1-987195084,S3-84370857,beyond_rank_cut,False,True,False
S1-377528994,S3-439802407,beyond_rank_cut,False,True,False
S1-89116659,S3-983454148,beyond_rank_cut,False,True,False
S1-257645246,S3-320279331,no_shared_term,False,False,False
S1-866801610,S3-25076588,beyond_rank_cut,False,True,False
