source1_entity_id,true_match_count,candidate_count,hits,missed_target_ids
S1-248982956,7,300,7,
S1-833175396,5,300,5,
S1-83649404,4,300,4,
S1-783235964,5,300,5,
S1-12140663,2,300,2,
S1-779851226,4,300,4,
S1-638345261,0,260,0,
S1-686588967,3,300,3,
S1-319799791,4,300,4,
S1-345272579,5,300,5,
S1-533841784,9,300,9,
S1-795414775,3,300,3,
S1-324540077,5,300,5,
S1-832002319,4,300,4,
S1-115688029,2,300,2,
S1-707686130,6,300,6,
S1-583177301,3,300,3,
S1-911448056,2,300,2,
S1-542736262,0,300,0,
S1-220954757,4,300,4,
S1-266221134,3,300,3,
S1-305527947,3,300,3,
S1-274091339,4,300,4,
S1-909547285,2,300,2,
S1-950510878,0,300,0,
S1-353732000,6,32,6,
S1-860108299,4,300,4,
S1-416386734,3,300,3,
S1-332131581,4,300,4,
S1-429497538,3,266,0,"S2-4094565,S2-672230640,S3-430688787"
S1-405488855,3,300,3,
S1-810475846,1,300,1,
S1-232328105,4,300,4,
S1-211130345,3,300,3,
S1-888203575,0,300,0,
S1-947745128,4,300,4,
S1-125798083,2,300,2,
S1-20018231,6,300,6,
S1-899855459,2,300,1,S3-489277282
S1-595369125,4,300,3,S3-785436062
S1-40882338,4,300,4,
S1-122013727,5,300,5,
S1-696252152,4,300,4,
S1-260882455,0,300,0,
S1-211959226,3,300,3,
S1-699679480,3,164,3,
S1-319118649,2,300,2,
S1-439365793,4,300,4,
S1-870749905,4,300,3,S2-852715385
S1-467774476,0,300,0,
S1-281719695,4,300,4,
S1-620649935,6,300,6,
S1-556776937,4,300,4,
S1-667907968,4,300,4,
S1-575131313,4,60,4,
S1-291883908,2,255,2,
S1-428428774,6,300,6,
S1-226484307,2,172,2,
S1-544062551,3,300,3,
S1-339021403,3,300,3,
S1-766235866,4,300,4,
S1-188589949,2,300,2,
S1-726219019,4,300,4,
S1-621598955,5,300,5,
S1-650631915,3,300,3,
S1-37724089,4,300,4,
S1-559046835,4,300,4,
S1-805866935,5,130,5,
S1-519131591,0,300,0,
S1-305615809,2,300,2,
S1-339258271,2,300,2,
S1-533156996,4,300,4,
S1-730070238,5,300,5,
S1-23502886,2,300,2,
S1-15962939,2,300,2,
S1-119559131,5,300,5,
S1-256181965,6,300,6,
S1-317672832,4,300,4,
S1-740722018,6,300,4,"S2-538399196,S3-364007042"
S1-878943300,4,300,4,
S1-973595848,5,300,4,S2-209957402
S1-893100494,4,300,4,
S1-623177460,0,300,0,
S1-796572634,2,300,2,
S1-77817722,4,300,4,
S1-209094142,5,300,5,
S1-790868464,4,300,4,
S1-259565763,3,300,1,"S2-232401394,S2-575228228"
S1-382601044,3,300,3,
S1-339050228,5,300,5,
S1-849889829,5,300,5,
S1-342156772,2,300,2,
S1-122344288,4,300,4,
S1-88970549,5,300,5,
S1-234364716,4,300,4,
S1-872867926,3,300,3,
S1-512481629,3,62,3,
S1-729544412,3,300,2,S2-991627394
S1-179297944,2,300,2,
S1-289745786,1,300,1,
S1-470383383,0,300,0,
S1-753091313,2,300,2,
S1-312798002,4,174,4,
S1-204836034,4,300,4,
S1-604936122,2,300,2,
S1-303461500,7,300,7,
S1-121318005,4,300,4,
S1-62729401,4,300,4,
S1-20500405,3,300,3,
S1-752534587,4,300,4,
S1-663635869,6,300,6,
S1-621265893,4,300,4,
S1-787849914,3,300,3,
S1-393447163,2,300,2,
S1-322631942,4,300,2,"S2-659814041,S2-660595300"
S1-511641986,8,300,8,
S1-29029542,2,300,2,
S1-564714963,5,300,5,
S1-408600819,3,300,3,
S1-189892950,3,228,3,
S1-532859587,3,300,3,
S1-210532578,2,300,2,
S1-484142307,3,300,3,
S1-380386147,2,300,2,
S1-433058993,2,300,2,
S1-150427445,4,300,4,
S1-491068836,4,300,4,
S1-853042825,7,300,7,
S1-307919372,4,300,4,
S1-199301050,7,300,7,
S1-618620420,7,300,7,
S1-972029671,3,300,3,
S1-862989863,2,300,2,
S1-697376136,3,300,3,
S1-785085675,6,300,6,
S1-411056006,3,300,3,
S1-731623770,2,300,2,
S1-624753045,2,300,2,
S1-821544119,4,300,4,
S1-685614338,7,247,7,
S1-406260494,6,300,6,
S1-298186101,4,300,4,
S1-297485701,2,300,2,
S1-953501501,4,300,4,
S1-980734030,4,300,4,
S1-704074527,0,300,0,
S1-163220054,3,300,3,
S1-807616004,3,300,3,
S1-43865702,4,300,4,
S1-789043339,4,300,4,
S1-935811001,3,300,3,
S1-305693742,2,300,2,
S1-478702549,3,300,2,S3-889263523
S1-8320607,4,300,4,
S1-180086307,2,300,2,
S1-390132023,5,300,5,
S1-486390576,4,300,4,
S1-10488665,5,300,5,
S1-455154252,4,300,4,
S1-254794307,2,248,2,
S1-228626246,2,300,2,
S1-512162263,5,300,5,
S1-168716783,4,300,4,
S1-610191729,0,300,0,
S1-301470739,8,300,8,
S1-304663049,3,300,3,
S1-667002396,4,300,4,
S1-472617280,3,300,3,
S1-335291720,2,300,2,
S1-202756151,5,300,5,
S1-910707361,2,300,2,
S1-737222529,8,300,8,
S1-521254060,6,300,6,
S1-434027980,4,300,4,
S1-388861067,4,300,4,
S1-411744112,4,150,4,
S1-522178232,0,300,0,
S1-960162620,3,300,3,
S1-137893556,5,300,5,
S1-533342474,4,300,4,
S1-400648521,3,300,2,S2-791724097
S1-357499063,4,300,4,
S1-145599802,3,300,3,
S1-182842686,5,300,5,
S1-747707886,2,300,2,
S1-778761203,4,300,4,
S1-727692881,1,300,1,
S1-509270047,5,300,5,
S1-639555546,8,300,8,
S1-539893807,3,141,3,
S1-41657890,3,300,3,
S1-612338979,3,300,3,
S1-411663265,4,300,4,
S1-179831102,4,300,4,
S1-471054546,5,300,5,
S1-267641697,5,300,5,
S1-274693331,6,300,6,
S1-604795319,1,300,1,
S1-662713310,4,300,4,
S1-653663451,3,300,3,
S1-682482194,5,300,5,
S1-681097577,6,300,4,"S2-817159893,S2-959998980"
S1-315030629,1,300,1,
S1-635689403,1,300,1,
S1-534091842,4,300,4,
S1-163572784,1,83,1,
S1-668371399,3,300,3,
S1-143688184,5,300,5,
S1-851329387,4,300,4,
S1-147666478,3,300,3,
S1-720579155,2,300,2,
S1-384575929,2,300,1,S2-816627264
S1-533468990,4,106,4,
S1-598830782,4,287,4,
S1-37593221,6,300,6,
S1-193621410,4,300,4,
S1-686126207,7,245,7,
S1-852205197,3,300,3,
S1-630712235,7,300,7,
S1-109383636,3,300,3,
S1-2554950,4,300,4,
S1-101705957,2,300,2,
S1-174567797,6,300,6,
S1-610240173,3,300,3,
S1-972355879,2,300,2,
S1-467871312,3,300,3,
S1-970600870,4,300,4,
S1-490252611,4,300,4,
S1-738659651,4,300,4,
S1-773418894,3,300,3,
S1-944449750,1,300,1,
S1-746353839,3,300,3,
S1-128637975,3,300,3,
S1-414704881,3,300,2,S2-793952210
S1-809448658,3,300,3,
S1-879264659,3,300,3,
S1-729181634,3,300,3,
S1-374040374,4,300,3,S3-208398826
S1-700555819,7,300,6,S3-476564109
S1-104045324,6,300,6,
S1-550308215,7,300,7,
S1-546226851,4,300,4,
S1-222090048,4,300,4,
S1-873403679,5,300,5,
S1-795323980,8,300,8,
S1-776324298,5,300,5,
S1-785177512,4,300,4,
S1-606571219,5,300,5,
S1-111261296,7,151,6,S3-323913594
S1-909497156,5,300,5,
S1-7702647,7,300,7,
S1-499629775,5,300,5,
S1-250339511,5,300,5,
S1-529574721,2,199,2,
S1-676507633,7,300,7,
S1-992003526,5,288,5,
S1-797866435,1,300,1,
S1-284835115,4,300,4,
S1-627403319,7,300,7,
S1-674322839,5,300,5,
S1-361922131,5,300,5,
S1-522603071,3,300,3,
S1-386412464,5,300,5,
S1-253153520,3,300,3,
S1-839593034,4,300,4,
S1-220706983,4,300,4,
S1-185239353,2,300,2,
S1-682078844,6,300,6,
S1-344970109,3,300,3,
S1-199525694,2,300,2,
S1-709951250,6,291,6,
S1-101143085,4,300,4,
S1-902692158,5,300,5,
S1-956404876,2,300,2,
S1-136658225,2,300,2,
S1-841645011,3,300,3,
S1-152055106,3,300,3,
S1-562717328,2,300,2,
S1-401767190,2,300,1,S3-802117269
S1-410701710,2,300,2,
S1-53168689,4,300,4,
S1-607327725,7,300,7,
S1-978497978,4,300,4,
S1-416170391,4,300,4,
S1-561227918,6,300,6,
S1-645793185,0,300,0,
S1-389571508,5,300,5,
S1-971477310,1,300,1,
S1-59622887,4,300,4,
S1-700769130,4,300,4,
S1-283206039,4,300,2,"S3-361557602,S3-735955932"
S1-268316659,4,300,4,
S1-711638958,9,300,9,
S1-534604171,1,300,1,
S1-794268500,0,300,0,
S1-93509933,2,300,2,
S1-825217362,3,300,3,
S1-65945080,3,300,3,
S1-439461105,4,300,4,
S1-308646298,4,300,4,
S1-242324037,3,300,3,
S1-677653078,2,300,2,
S1-205101717,3,300,3,
S1-504519223,3,225,3,
S1-438670112,2,300,2,
S1-605165428,2,300,2,
S1-806825380,3,300,3,
S1-376570891,5,300,5,
S1-510512310,5,300,5,
S1-279370739,1,300,1,
S1-264739783,3,300,3,
S1-775442553,2,300,2,
S1-834382463,3,300,3,
S1-802786612,6,300,6,
S1-840335162,2,79,2,
S1-340449119,4,300,4,
S1-233683984,5,300,5,
S1-323657090,3,300,3,
S1-182894118,3,300,3,
S1-758725662,6,288,6,
S1-362728830,6,300,5,S3-284362083
S1-853314733,4,300,4,
S1-671622181,5,300,5,
S1-148494360,3,300,3,
S1-180477469,0,300,0,
S1-995803231,0,300,0,
S1-749103034,4,221,4,
S1-133045865,2,300,2,
S1-192821756,5,300,5,
S1-611833492,7,300,7,
S1-875644655,2,103,2,
S1-211558618,4,300,4,
S1-455956508,2,300,2,
S1-235249400,4,300,4,
S1-908248186,3,300,3,
S1-228346871,0,300,0,
S1-468937628,3,300,3,
S1-103281871,5,300,5,
S1-639509676,4,267,4,
S1-723099624,6,300,6,
S1-794311960,4,24,4,
S1-782992230,2,300,2,
S1-796080338,2,300,2,
S1-927272968,2,32,2,
S1-89736887,0,300,0,
S1-695331707,5,16,5,
S1-29072830,4,300,4,
S1-557752301,3,300,3,
S1-294743874,0,300,0,
S1-860064844,4,300,4,
S1-366381856,2,300,2,
S1-893465547,2,300,2,
S1-386202167,2,90,2,
S1-366230025,8,300,8,
S1-21201963,3,300,3,
S1-26297685,3,300,3,
S1-733666743,5,300,5,
S1-158525095,2,300,2,
S1-671092357,2,300,2,
S1-898210955,6,295,6,
S1-999334475,6,300,6,
S1-824470704,0,300,0,
S1-293972829,4,300,4,
S1-685646961,3,300,3,
S1-196191135,3,300,3,
S1-988090477,3,300,3,
S1-719235770,4,300,4,
S1-323925859,0,300,0,
S1-39284786,4,300,4,
S1-343328522,3,300,3,
S1-304648978,0,300,0,
S1-970957990,5,300,5,
S1-961596658,6,300,6,
S1-194261552,5,300,5,
S1-788840305,4,267,4,
S1-761198074,3,300,3,
S1-827946523,1,300,1,
S1-973388387,2,300,2,
S1-621136688,3,300,3,
S1-775118941,3,300,3,
S1-334459453,4,300,4,
S1-896977014,4,102,4,
S1-178850466,5,300,5,
S1-813767367,5,300,5,
S1-285684249,5,300,5,
S1-842208407,4,300,4,
S1-648773113,3,300,3,
S1-57983148,2,300,2,
S1-248486556,2,300,2,
S1-687700177,5,300,5,
S1-600538853,6,300,5,S3-968048034
S1-436315838,5,300,5,
S1-576254865,1,300,1,
S1-649022392,2,300,2,
S1-409846574,8,300,8,
S1-65772487,2,300,1,S2-109738023
S1-329664797,4,300,4,
S1-203910723,0,300,0,
S1-289012501,6,300,6,
S1-124562615,2,300,2,
S1-837545349,2,300,2,
S1-97388083,2,300,2,
S1-227388261,5,300,5,
S1-368737357,2,300,2,
S1-315804200,4,34,4,
S1-6850109,4,300,4,
S1-112224808,5,300,5,
S1-132381368,1,300,1,
S1-712636593,2,300,2,
S1-992786578,4,300,4,
S1-868856560,4,300,4,
S1-515851031,1,300,1,
S1-385561247,4,300,4,
S1-218842520,3,198,3,
S1-954269412,4,300,4,
S1-258661194,1,300,1,
S1-143035269,3,300,3,
S1-555965051,5,300,5,
S1-622070399,4,300,4,
S1-90934349,4,300,4,
S1-103616677,6,300,5,S3-745518774
S1-335809011,5,300,5,
S1-254632166,4,300,4,
S1-574410937,3,300,3,
S1-62643697,6,300,6,
S1-733197721,2,300,2,
S1-140211330,3,300,3,
S1-408864315,4,300,4,
S1-512631291,5,254,5,
S1-731549353,5,300,5,
S1-230053793,0,300,0,
S1-308613125,4,300,4,
S1-655492653,3,194,3,
S1-342222913,5,300,5,
S1-75672611,4,300,4,
S1-37165512,5,300,5,
S1-505129051,7,300,7,
S1-693791783,3,300,3,
S1-69079383,2,300,2,
S1-194073617,3,300,3,
S1-349687076,0,300,0,
S1-870474881,5,300,5,
S1-308703065,5,300,5,
S1-338582290,2,300,2,
S1-409399016,3,300,3,
S1-724382804,1,187,1,
S1-636164769,4,269,4,
S1-342420601,4,225,4,
S1-957728877,0,300,0,
S1-256757317,6,300,6,
S1-857301054,6,300,6,
S1-149344722,5,300,5,
S1-586901052,6,300,6,
S1-769933464,3,300,3,
S1-602486180,2,300,2,
S1-958873341,0,300,0,
S1-341125371,3,300,3,
S1-560019878,0,300,0,
S1-391702860,4,300,4,
S1-216564826,1,300,1,
S1-750358807,4,300,4,
S1-834538159,3,300,3,
S1-381874670,6,300,5,S2-336023392
S1-337735070,2,300,2,
S1-348565521,3,300,3,
S1-41653911,1,300,1,
S1-814115226,4,300,4,
S1-509658951,4,300,4,
S1-409693800,5,300,5,
S1-297283391,5,300,5,
S1-596281482,6,300,6,
S1-508231423,3,300,3,
S1-944775426,5,300,5,
S1-716026156,4,300,4,
S1-230411941,4,300,4,
S1-62278739,4,300,4,
S1-440223801,6,300,6,
S1-731404184,7,300,6,S3-98394347
S1-708962448,3,300,2,S3-213192790
S1-496614726,0,300,0,
S1-654671004,5,300,5,
S1-567125574,1,300,1,
S1-492889411,4,300,4,
S1-175047170,2,193,2,
S1-978505240,4,300,4,
S1-207319078,3,300,3,
S1-168595715,4,300,4,
S1-295110275,5,300,5,
S1-250281682,6,300,6,
S1-370539355,4,300,4,
S1-772562585,3,300,3,
S1-675858651,2,300,2,
S1-34379641,2,300,2,
S1-196802012,3,300,2,S3-382646985
S1-276762308,3,243,1,"S3-318677748,S3-35235545"
S1-192299121,3,300,3,
S1-211991815,5,300,5,
S1-668174121,1,300,1,
S1-808600881,5,300,5,
S1-227122322,5,300,5,
S1-897853897,5,300,5,
S1-123716001,3,300,3,
S1-50213337,5,300,5,
S1-859858296,4,300,4,
S1-157487795,4,300,4,
S1-819795164,4,113,4,
S1-1440217,2,300,2,
S1-615861835,3,300,3,
S1-429994118,3,300,3,
S1-626159974,4,300,4,
S1-717918714,2,300,2,
S1-58538317,1,300,1,
S1-832586147,4,300,4,
S1-696817913,5,300,5,
S1-250370016,2,300,2,
S1-283005969,4,300,4,
S1-377699462,4,300,4,
S1-918713605,3,300,3,
S1-10849186,6,300,6,
S1-185891968,0,226,0,
S1-793700716,3,300,3,
S1-491744895,2,300,2,
S1-724585844,4,300,4,
S1-623916322,3,153,3,
S1-733371127,4,300,4,
S1-43804575,0,300,0,
S1-660123515,3,300,3,
S1-710519450,5,300,5,
S1-55667807,3,300,3,
S1-844803473,2,300,2,
S1-119734796,4,300,4,
S1-570234841,2,300,2,
S1-454313405,6,300,6,
S1-727335505,3,300,2,S3-551188758
S1-744978692,0,300,0,
S1-248461020,2,300,2,
S1-322554954,2,300,2,
S1-921720563,3,300,3,
S1-559452730,2,300,2,
S1-429753350,5,300,5,
S1-532328546,4,300,4,
S1-397740251,3,300,3,
S1-128242645,2,300,2,
S1-955896245,3,300,3,
S1-71093964,1,300,1,
S1-148644675,2,131,2,
S1-323140688,4,300,4,
S1-147366289,3,300,3,
S1-56089580,6,300,6,
S1-656559531,6,300,6,
S1-728700409,3,300,3,
S1-852266088,2,300,2,
S1-184242852,5,300,5,
S1-314306070,7,300,7,
S1-952300207,5,300,5,
S1-663095113,2,300,2,
S1-422513145,4,300,4,
S1-593954489,4,300,4,
S1-186350491,2,300,2,
S1-843374723,6,300,6,
S1-490406128,5,300,5,
S1-175796259,4,300,4,
S1-791417433,6,300,6,
S1-754719702,8,300,8,
S1-793196753,3,300,3,
S1-719954314,1,300,1,
S1-161325793,2,300,2,
S1-924882877,5,300,5,
S1-784451573,4,300,4,
S1-950191271,0,300,0,
S1-596693100,4,300,4,
S1-52077045,4,300,4,
S1-604350841,6,300,6,
S1-677273688,1,281,1,
S1-374999834,2,300,2,
S1-351182124,3,300,3,
S1-43825753,2,300,2,
S1-712307706,5,300,5,
S1-516208132,2,300,2,
S1-590717891,3,300,3,
S1-495892053,4,175,4,
S1-52032540,5,300,5,
S1-785781013,3,300,3,
S1-473112445,3,300,3,
S1-148143381,3,300,2,S3-828895771
S1-563146775,4,300,3,S3-926238481
S1-999820051,3,300,3,
S1-609043846,4,300,4,
S1-9803738,3,300,3,
S1-751716062,1,300,1,
S1-115644569,3,300,3,
S1-913590998,2,300,2,
S1-965795177,5,300,5,
S1-819652235,2,300,2,
S1-468594034,4,243,4,
S1-248968183,2,300,2,
S1-617764888,3,300,3,
S1-659062033,3,300,3,
S1-232779492,5,300,3,"S2-282013580,S3-19579054"
S1-600859016,3,300,3,
S1-760430079,5,300,5,
S1-644369672,5,300,5,
S1-699281865,4,300,4,
S1-840105756,5,300,5,
S1-562773629,2,300,2,
S1-615438904,6,300,6,
S1-751287706,4,300,3,S2-424858449
S1-109433067,3,300,3,
S1-240784694,6,300,6,
S1-82640347,3,300,3,
S1-592567607,4,300,4,
S1-255565696,2,300,2,
S1-792973213,1,300,1,
S1-206928092,5,300,5,
S1-788246240,4,300,4,
S1-615476238,6,300,6,
S1-482081413,3,300,3,
S1-144192790,3,300,3,
S1-73990765,4,300,4,
S1-382884044,3,300,3,
S1-675954162,3,300,3,
S1-41548313,2,300,2,
S1-776181701,3,300,3,
S1-834623448,6,300,6,
S1-907139447,0,300,0,
S1-410895510,6,300,0,"S2-614074162,S3-196149886,S3-397679923,S3-551478565,S3-640353324,S3-65945895"
S1-643002374,3,300,3,
S1-233001485,3,105,3,
S1-101623477,1,300,1,
S1-981354974,4,300,4,
S1-603128289,5,135,5,
S1-578347448,4,300,4,
S1-243614861,3,300,3,
S1-457405095,3,300,3,
S1-118084379,5,300,5,
S1-833963757,2,300,2,
S1-368164213,3,234,3,
S1-621357861,3,300,3,
S1-594923344,2,300,2,
S1-234727928,2,300,2,
S1-82036842,7,300,7,
S1-292425300,4,300,4,
S1-937976078,1,300,1,
S1-526516481,5,300,5,
S1-782226137,6,300,6,
S1-426314218,2,300,2,
S1-166444471,3,300,3,
S1-729462886,3,300,3,
S1-340749514,6,300,5,S3-664429593
S1-74283647,3,300,3,
S1-356189294,4,300,4,
S1-262041061,3,300,3,
S1-793887511,3,300,3,
S1-455036282,2,300,2,
S1-296633877,1,300,1,
S1-480288766,4,300,4,
S1-284504072,1,99,1,
S1-96062715,2,147,2,
S1-714801322,5,300,5,
S1-409659803,0,300,0,
S1-127968925,4,289,4,
S1-651257368,3,300,3,
S1-486635895,0,300,0,
S1-134205587,0,268,0,
S1-174287062,3,189,3,
S1-184447315,4,271,4,
S1-30460866,2,300,2,
S1-799534329,2,300,2,
S1-334626449,5,300,5,
S1-284244078,4,300,4,
S1-976948112,2,300,2,
S1-73512026,4,300,4,
S1-932301953,3,300,3,
S1-542781942,4,300,4,
S1-835290652,3,300,2,S3-857742322
S1-127230322,3,300,3,
S1-803474998,1,300,1,
S1-918702160,4,300,4,
S1-523373944,5,300,5,
S1-598025139,0,300,0,
S1-142235186,6,300,6,
S1-642313325,0,300,0,
S1-293796393,3,300,3,
S1-561430306,6,300,6,
S1-406444308,3,300,3,
S1-466821050,3,300,1,"S2-964727438,S3-782669916"
S1-406342671,2,300,2,
S1-364278044,4,300,4,
S1-530445127,2,300,2,
S1-51268613,3,300,3,
S1-59415643,5,300,5,
S1-359960315,2,300,2,
S1-161405310,3,300,3,
S1-357026227,0,300,0,
S1-770573890,0,300,0,
S1-387552635,3,300,3,
S1-38327757,2,300,2,
S1-780382600,0,300,0,
S1-360621492,2,300,2,
S1-41902799,2,300,2,
S1-3292479,1,300,1,
S1-975210126,2,300,1,S2-907371757
S1-100543222,4,300,4,
S1-377726879,3,300,3,
S1-48918979,2,300,2,
S1-703219035,3,300,3,
S1-846500039,4,300,4,
S1-528670931,5,300,5,
S1-434696208,2,300,2,
S1-622105492,4,300,4,
S1-323463412,3,300,3,
S1-241765419,4,300,4,
S1-631634519,0,300,0,
S1-393351454,3,300,3,
S1-934892376,0,300,0,
S1-60548293,3,300,3,
S1-626940821,0,300,0,
S1-669192913,4,300,4,
S1-617147287,5,300,5,
S1-496086822,3,300,2,S3-314767955
S1-814010468,2,300,2,
S1-229181263,3,300,3,
S1-313259332,2,300,2,
S1-605584195,1,300,1,
S1-500105599,3,300,3,
S1-940606192,3,300,3,
S1-170902162,2,300,2,
S1-427603480,4,300,4,
S1-870014887,4,300,4,
S1-609609092,3,300,3,
S1-399027019,3,300,2,S3-720553627
S1-401436414,3,300,3,
S1-708449111,0,300,0,
S1-312794914,2,300,1,S3-262822792
S1-874233758,1,300,1,
S1-31304552,0,300,0,
S1-346986128,3,300,3,
S1-819934038,2,300,2,
S1-116839319,3,300,3,
S1-130823655,3,106,3,
S1-158618843,4,300,4,
S1-759412831,4,300,4,
S1-936510431,2,256,2,
S1-289195657,0,300,0,
S1-599163168,8,300,8,
S1-42080604,4,300,4,
S1-446945025,3,300,3,
S1-694517302,7,300,7,
S1-128045274,3,300,3,
S1-145504412,4,6,4,
S1-866136592,0,300,0,
S1-875344512,4,300,4,
S1-748468019,3,300,3,
S1-660143182,3,300,3,
S1-960746028,3,300,3,
S1-511394609,3,300,3,
S1-767772059,5,300,5,
S1-436926043,4,138,4,
S1-12278981,4,300,4,
S1-117005061,4,300,4,
S1-862497718,2,300,2,
S1-194261051,4,208,4,
S1-439554881,4,300,4,
S1-405312437,2,300,2,
S1-202526378,7,300,7,
S1-534757484,5,300,5,
S1-425452675,3,300,3,
S1-312055203,3,300,3,
S1-429713460,3,300,3,
S1-820739031,4,300,4,
S1-770522035,2,300,2,
S1-573078945,3,300,3,
S1-31387608,2,300,2,
S1-699691089,1,300,1,
S1-933676229,2,200,2,
S1-801102375,5,300,4,S3-264783906
S1-806212972,4,300,4,
S1-861133916,1,300,1,
S1-463530918,3,300,3,
S1-682104963,1,300,1,
S1-942574338,0,300,0,
S1-107833292,3,300,3,
S1-212245212,6,300,6,
S1-508697400,7,300,7,
S1-206168252,2,300,2,
S1-463954788,4,300,4,
S1-299842789,2,300,2,
S1-888490095,3,300,3,
S1-802656952,3,300,3,
S1-289091547,6,300,6,
S1-553110297,4,300,4,
S1-537938570,5,300,5,
S1-542983297,3,300,3,
S1-65462520,6,300,6,
S1-275857600,1,300,1,
S1-631752742,6,300,5,S2-167435279
S1-729241056,5,300,5,
S1-546926636,4,300,4,
S1-962872513,3,300,3,
S1-728135872,5,300,5,
S1-102942162,3,300,3,
S1-801522469,4,300,4,
S1-36449354,2,300,2,
S1-332350677,5,253,5,
S1-387798907,2,300,2,
S1-147132704,3,300,3,
S1-333408776,4,300,4,
S1-243490131,5,300,5,
S1-984395119,3,300,3,
S1-44489457,4,300,4,
S1-418278607,4,300,4,
S1-375765154,6,300,6,
S1-911198581,2,300,2,
S1-573621070,5,300,5,
S1-175929329,4,300,4,
S1-191044131,3,300,3,
S1-520253867,5,300,5,
S1-474544164,4,300,4,
S1-528647581,3,300,3,
S1-384047466,7,300,6,S3-238829907
S1-380581550,3,300,3,
S1-364251851,3,300,3,
S1-603803872,2,300,2,
S1-643919857,2,300,2,
S1-516758523,2,300,2,
S1-536415325,4,300,4,
S1-706599080,8,300,8,
S1-39921392,6,300,6,
S1-309057865,2,300,2,
S1-879600398,3,300,3,
S1-451878926,4,300,4,
S1-616707683,6,300,6,
S1-653558987,4,300,4,
S1-639266421,4,300,4,
S1-568090779,1,300,1,
S1-879835705,2,300,2,
S1-191252983,3,300,3,
S1-222858499,4,300,4,
S1-565174851,1,300,1,
S1-205038836,7,300,7,
S1-110447190,7,300,7,
S1-395761014,4,300,3,S3-385392804
S1-257165222,4,300,4,
S1-299452892,3,300,3,
S1-341053400,2,289,2,
S1-988760305,4,300,3,S2-708548922
S1-491767443,5,300,5,
S1-145000221,2,300,2,
S1-935695826,5,300,5,
S1-781318437,5,300,5,
S1-280498190,4,300,4,
S1-681424266,3,300,3,
S1-933331215,2,300,2,
S1-788049018,3,300,3,
S1-535193897,3,300,3,
S1-586128472,2,300,2,
S1-350105255,1,300,1,
S1-257097871,3,292,3,
S1-976068068,0,300,0,
S1-400123834,5,300,5,
S1-984925333,5,300,5,
S1-638691792,4,300,4,
S1-474004425,5,300,5,
S1-643362569,2,300,2,
S1-601660016,3,300,3,
S1-124032650,4,300,4,
S1-168084382,3,300,2,S3-20286304
S1-498205356,3,300,3,
S1-480942249,4,300,4,
S1-993261750,3,300,3,
S1-539008159,2,300,2,
S1-287671125,4,300,4,
S1-637784059,2,300,2,
S1-843077394,3,84,3,
S1-824295771,2,300,2,
S1-233374563,4,300,4,
S1-406562124,4,300,4,
S1-667362835,5,300,5,
S1-9458116,4,300,4,
S1-476825986,2,300,2,
S1-782778873,3,300,3,
S1-698656806,4,300,4,
S1-786139582,5,300,5,
S1-503404750,4,300,4,
S1-848013587,3,300,3,
S1-931803390,4,300,4,
S1-713201503,6,300,6,
S1-459491382,4,300,4,
S1-156489352,6,300,6,
S1-289870551,3,300,3,
S1-385763951,0,300,0,
S1-102598806,4,300,4,
S1-747591824,3,300,3,
S1-200115076,0,300,0,
S1-255664650,6,300,6,
S1-892401344,0,300,0,
S1-690809578,4,300,4,
S1-866882107,6,300,6,
S1-351217876,3,300,3,
S1-555331810,6,300,4,"S2-244548978,S2-927687234"
S1-720312085,3,300,3,
S1-883928572,2,300,2,
S1-261497311,2,300,2,
S1-852412638,4,300,4,
S1-139232193,3,300,3,
S1-661261714,7,300,7,
S1-311613371,4,300,4,
S1-371777755,3,300,3,
S1-701358950,4,300,4,
S1-259871008,3,300,3,
S1-305922478,1,300,1,
S1-842283168,4,300,3,S2-145632888
S1-702133421,2,300,2,
S1-190585586,3,300,3,
S1-40836428,5,300,5,
S1-772185172,4,300,4,
S1-580586572,4,300,4,
S1-893403763,3,300,3,
S1-381190400,3,300,3,
S1-995788771,3,300,3,
S1-454312820,3,300,3,
S1-172343986,6,300,6,
S1-333867016,4,300,4,
S1-60913396,3,300,3,
S1-975749006,8,300,7,S2-333594107
S1-71285545,2,300,2,
S1-327980261,6,300,6,
S1-778320941,0,300,0,
S1-678997507,1,300,1,
